2020-07-23 01:01:13.734727,523,0.4906
2020-07-23 01:21:15.360424,522,0.4938
2020-07-23 01:41:16.986090,522,0.4938
2020-07-23 02:01:18.614157,521,0.4969
2020-07-23 02:21:20.239222,521,0.4969
2020-07-23 02:41:21.863729,522,0.4938
2020-07-23 03:01:23.490722,522,0.4938
2020-07-23 03:21:25.118641,523,0.4906
2020-07-23 03:41:26.741891,522,0.4938
2020-07-23 04:01:18.352567,524,0.4875
2020-07-23 04:21:19.977379,522,0.4938
2020-07-23 04:41:21.605231,523,0.4906
2020-07-23 05:01:23.228741,522,0.4938
2020-07-23 05:21:24.857758,523,0.4906
2020-07-23 05:41:26.483984,523,0.4906
2020-07-23 06:01:28.109157,523,0.4906
2020-07-23 06:21:29.735977,521,0.4969
2020-07-23 06:41:31.366975,522,0.4938
2020-07-23 07:01:32.998164,522,0.4938
2020-07-23 07:21:24.612411,522,0.4938
2020-07-23 07:41:26.237114,522,0.4938
2020-07-23 08:01:27.871501,523,0.4906
2020-07-23 08:21:29.501145,521,0.4969
2020-07-23 08:41:31.134283,523,0.4906
2020-07-23 09:01:32.766606,522,0.4938
2020-07-23 09:21:34.401769,521,0.4969
2020-07-23 09:41:36.025119,523,0.4906
2020-07-23 10:01:37.678009,521,0.4969
2020-07-23 10:21:39.336826,522,0.4938
2020-07-23 10:41:30.972824,521,0.4969
2020-07-23 11:01:32.624243,524,0.4875
2020-07-23 11:21:34.275230,524,0.4875
2020-07-23 11:41:35.925708,521,0.4969
2020-07-23 12:01:37.577532,523,0.4906
2020-07-23 12:21:39.215138,521,0.4969
2020-07-23 12:41:40.854264,520,0.5000
2020-07-23 13:01:42.497275,523,0.4906
2020-07-23 13:21:44.142912,524,0.4875
2020-07-23 13:41:45.782882,523,0.4906
2020-07-23 14:01:37.414669,521,0.4969
2020-07-23 14:21:39.092271,523,0.4906
2020-07-23 14:41:40.780835,520,0.5000
2020-07-23 15:01:42.420364,522,0.4938
2020-07-23 15:21:44.056778,522,0.4938
2020-07-23 15:41:45.696735,521,0.4969
2020-07-23 16:01:47.333185,523,0.4906
2020-07-23 16:21:48.972971,520,0.5000
2020-07-23 16:41:50.611550,521,0.4969
2020-07-23 17:01:52.261474,522,0.4938
2020-07-23 17:21:43.894316,521,0.4969
2020-07-23 17:41:45.541515,521,0.4969
2020-07-23 18:01:47.193219,521,0.4969
2020-07-23 18:21:48.844092,520,0.5000
2020-07-23 18:41:50.494099,521,0.4969
2020-07-23 19:01:52.175583,518,0.5062
2020-07-23 19:21:53.797987,513,0.5219
2020-07-23 19:41:55.424076,513,0.5219
2020-07-23 20:01:57.048733,513,0.5219
2020-07-23 20:21:58.674234,514,0.5188
2020-07-23 20:41:50.279976,514,0.5188
2020-07-23 21:01:51.905961,512,0.5250
2020-07-23 21:21:53.525437,514,0.5188
2020-07-23 21:41:55.147813,514,0.5188
2020-07-23 22:01:56.768124,512,0.5250
2020-07-23 22:21:58.385988,512,0.5250
2020-07-23 22:42:00.006980,513,0.5219
2020-07-23 23:02:01.627027,512,0.5250
2020-07-23 23:22:03.246874,511,0.5281
2020-07-23 23:42:04.867447,513,0.5219
